spots_genename,spots_coords_1,spots_coords_2,spots_score,idx
Npy,15759,23497,1,3135
Npy,15494,23499,1,3135
Npy,15272,23500,1,353
Npy,15529,23500,1,3135
Npy,16018,23500,1,350
Npy,15867,23501,1,344
Npy,15438,23504,1,338
Npy,15834,23504,1,344
Npy,15826,23506,1,345
Npy,16013,23506,1,350
Npy,15896,23508,1,367
Npy,15551,23509,1,352
Npy,15710,23509,1,3135
Npy,15724,23511,1,3135
Npy,15846,23512,1,344
Npy,14991,23513,1,343
Npy,15354,23513,1,3135
Npy,15421,23513,1,338
Npy,15860,23513,1,344
Npy,15713,23515,1,3135
Npy,15574,23516,1,352
Npy,15582,23516,1,352
Npy,15857,23517,1,344
Npy,16018,23517,1,350
Npy,15932,23521,1,3135
Npy,15880,23522,1,367
Npy,15806,23523,1,360
Npy,15280,23524,1,353
Npy,15887,23526,1,367
Npy,16093,23527,1,351
Npy,15534,23528,1,3135
Npy,15295,23529,1,353
Npy,16046,23531,1,358
Npy,15886,23533,1,367
Npy,15563,23535,1,352
Npy,15564,23536,1,3135
Npy,15872,23536,1,367
Npy,15567,23537,1,3135
Npy,15873,23543,1,367
Npy,15480,23547,1,382
Npy,15479,23548,1,382
Npy,15989,23551,1,3135
Npy,15568,23552,1,3135
Npy,15574,23552,1,3135
Npy,15486,23554,1,382
Npy,15489,23554,1,382
Npy,15480,23555,1,382
Npy,15567,23555,1,3135
Npy,16037,23555,1,377
Npy,16061,23556,1,377
Npy,16300,23560,1,372
Npy,15474,23561,1,382
Npy,15502,23561,1,382
Npy,15083,23562,1,3135
Npy,16110,23563,1,378
Npy,16101,23565,1,378
Npy,15721,23567,1,3135
Npy,16036,23570,1,377
Npy,15486,23571,1,382
Npy,16119,23572,1,378
Npy,15611,23573,1,3135
Npy,15990,23573,1,3135
Npy,15484,23574,1,382
Npy,16032,23574,1,377
Npy,16066,23574,1,377
Npy,16026,23576,1,377
Npy,16027,23576,1,377
Npy,16111,23577,1,378
Npy,15404,23578,1,3135
Npy,16025,23578,1,377
Npy,15526,23579,1,380
Npy,15153,23583,1,396
Npy,15518,23585,1,380
Npy,15407,23586,1,3135
Npy,15999,23587,1,3135
Npy,15169,23588,1,396
Npy,16326,23588,1,392
Npy,15522,23589,1,380
Npy,15471,23590,1,382
Npy,15998,23591,1,3135
Npy,15458,23592,1,3135
Npy,15473,23592,1,382
Npy,15149,23593,1,396
Npy,15383,23595,1,3135
Npy,15384,23597,1,403
Npy,16003,23597,1,3135
Npy,15819,23598,1,404
Npy,15841,23598,1,404
Npy,15148,23599,1,396
Npy,15455,23601,1,3135
Npy,15758,23605,1,405
Npy,15149,23606,1,396
Npy,15680,23608,1,398
Npy,15173,23609,1,396
Npy,15748,23609,1,405
Npy,15857,23609,1,3135
Npy,15421,23610,1,403
Npy,15455,23610,1,3135
Npy,15781,23610,1,405
Npy,15185,23611,1,396
Npy,15379,23612,1,403
Npy,15807,23612,1,404
Npy,15835,23612,1,404
Npy,15186,23613,1,396
Npy,15234,23613,1,413
Npy,15517,23613,1,411
Npy,15162,23614,1,396
Npy,15770,23614,1,405
Npy,15745,23615,1,405
Npy,15981,23615,1,3135
Npy,15844,23616,1,404
Npy,15980,23616,1,3135
Npy,15464,23617,1,3135
Npy,15749,23617,1,405
Npy,15802,23617,1,404
Npy,15510,23618,1,411
Npy,15747,23619,1,405
Npy,15809,23619,1,404
Npy,15796,23620,1,404
Npy,15408,23621,1,403
Npy,15598,23623,1,414
Npy,15851,23623,1,3135
Npy,15625,23625,1,414
Npy,15249,23626,1,413
Npy,15424,23626,1,3135
Npy,15595,23626,1,414
Npy,15605,23626,1,414
Npy,15759,23626,1,405
Npy,15406,23627,1,403
Npy,15422,23628,1,3135
Npy,15416,23629,1,3135
Npy,15580,23629,1,3135
Npy,15778,23629,1,405
Npy,15815,23629,1,404
Npy,15208,23630,1,3135
Npy,15253,23630,1,413
Npy,15839,23630,1,404
Npy,15826,23631,1,404
Npy,15252,23632,1,413
Npy,15881,23632,1,3135
Npy,15621,23633,1,414
Npy,15265,23634,1,3135
Npy,15614,23634,1,414
Npy,15826,23634,1,404
Npy,15615,23635,1,414
Npy,15255,23636,1,413
Npy,15398,23638,1,3135
Npy,15837,23638,1,404
Npy,15839,23638,1,404
Npy,15827,23639,1,404
Npy,15246,23643,1,413
Npy,15548,23643,1,3135
Npy,15587,23645,1,414
Npy,15379,23649,1,425
Npy,15198,23654,1,422
Npy,15351,23656,1,425
Npy,15350,23657,1,425
Npy,15337,23659,1,3135
Npy,15328,23660,1,3135
Npy,15702,23660,1,3135
Npy,15572,23665,1,3135
Npy,15613,23669,1,414
Npy,15764,23670,1,428
Npy,15378,23674,1,425
Npy,15719,23675,1,3135
Npy,15299,23676,1,3135
Npy,16226,23676,1,3135
Npy,15629,23677,1,3135
Npy,15975,23678,1,438
Npy,15275,23680,1,3135
Npy,15981,23682,1,438
Npy,15276,23683,1,3135
Npy,15268,23684,1,3135
Npy,15786,23685,1,3135
Npy,15973,23689,1,438
Npy,16073,23692,1,439
Npy,15971,23693,1,438
Npy,15294,23697,1,3135
Npy,15844,23703,1,3135
Npy,16087,23703,1,439
Npy,15867,23706,1,452
Npy,15879,23708,1,452
Npy,15842,23709,1,3135
Npy,15885,23711,1,452
Npy,16056,23713,1,439
Npy,15132,23716,1,3135
Npy,16090,23716,1,3135
Npy,15856,23718,1,452
Npy,15888,23718,1,452
Npy,15860,23719,1,452
Npy,15874,23724,1,452
Npy,15699,23725,1,459
Npy,16072,23726,1,461
Npy,15613,23728,1,3135
Npy,15706,23728,1,459
Npy,15680,23730,1,459
Npy,15833,23730,1,3135
Npy,15700,23732,1,459
Npy,15712,23732,1,459
Npy,16131,23732,1,460
Npy,15689,23734,1,459
Npy,15831,23735,1,3135
Npy,15830,23736,1,3135
Npy,15881,23737,1,452
Npy,15614,23738,1,3135
Npy,15884,23740,1,452
Npy,15668,23745,1,458
Npy,15162,23746,1,3135
Npy,16063,23746,1,461
Npy,15693,23748,1,459
Npy,16066,23748,1,461
Npy,16107,23749,1,466
Npy,15339,23750,1,468
Npy,16140,23751,1,460
Npy,15909,23753,1,482
Npy,16095,23753,1,466
Npy,16054,23754,1,3135
Npy,15913,23757,1,482
Npy,16062,23758,1,461
Npy,15815,23760,1,476
Npy,15925,23760,1,482
Npy,16093,23763,1,466
Npy,15918,23764,1,482
Npy,15933,23764,1,482
Npy,16081,23767,1,461
Npy,15854,23768,1,465
Npy,16032,23768,1,3135
Npy,16321,23768,1,480
Npy,15306,23769,1,3135
Npy,15619,23769,1,3135
Npy,16112,23769,1,466
Npy,15228,23770,1,483
Npy,15859,23770,1,3135
Npy,15638,23773,1,3135
Npy,16080,23773,1,491
Npy,15837,23774,1,465
Npy,15323,23777,1,485
Npy,15345,23777,1,485
Npy,16082,23777,1,491
Npy,16145,23778,1,3135
Npy,15637,23779,1,3135
Npy,16084,23782,1,491
Npy,16115,23782,1,466
Npy,15303,23783,1,3135
Npy,16091,23783,1,491
Npy,16100,23783,1,466
Npy,15375,23784,1,3135
Npy,15326,23785,1,485
Npy,15967,23787,1,499
Npy,16043,23787,1,495
Npy,16068,23787,1,491
Npy,16071,23788,1,491
Npy,15965,23790,1,499
Npy,15423,23791,1,490
Npy,16186,23791,1,496
Npy,15033,23792,1,3135
Npy,16182,23793,1,496
Npy,15447,23795,1,505
Npy,15965,23795,1,499
Npy,16181,23795,1,496
Npy,15395,23796,1,490
Npy,15965,23797,1,499
Npy,15409,23798,1,490
Npy,15143,23799,1,3135
Npy,15464,23799,1,505
Npy,16114,23799,1,501
Npy,16171,23800,1,496
Npy,15410,23802,1,490
Npy,15985,23802,1,499
Npy,15953,23804,1,499
Npy,15915,23806,1,3135
Npy,15454,23807,1,505
Npy,15067,23808,1,509
Npy,15430,23808,1,505
Npy,15967,23809,1,499
Npy,16184,23809,1,496
Npy,16185,23810,1,496
Npy,15837,23812,1,508
Npy,15589,23817,1,512
Npy,15152,23818,1,3135
Npy,15600,23818,1,512
Npy,16170,23818,1,517
Npy,15111,23819,1,3135
Npy,16161,23819,1,517
Npy,15064,23820,1,509
Npy,15459,23821,1,505
Npy,16170,23822,1,517
Npy,15230,23824,1,519
Npy,15967,23824,1,499
Npy,16064,23824,1,516
Npy,15068,23825,1,509
Npy,15694,23825,1,515
Npy,15919,23825,1,3135
Npy,15962,23826,1,499
Npy,16041,23826,1,3135
Npy,15694,23827,1,515
Npy,15931,23827,1,535
Npy,15230,23828,1,519
Npy,16009,23828,1,522
Npy,16066,23832,1,516
Npy,15608,23833,1,512
Npy,15961,23833,1,535
Npy,15690,23834,1,515
Npy,15710,23834,1,515
Npy,16094,23834,1,516
Npy,15948,23837,1,535
Npy,15778,23838,1,3135
Npy,15929,23838,1,535
Npy,15614,23839,1,3135
Npy,15698,23839,1,526
Npy,15692,23840,1,526
Npy,16111,23841,1,3135
Npy,15671,23843,1,3135
Npy,15755,23843,1,3135
Npy,15679,23844,1,526
Npy,15913,23844,1,535
Npy,15930,23845,1,535
Npy,15953,23845,1,535
Npy,15910,23846,1,3135
Npy,15957,23846,1,535
Npy,15803,23847,1,537
Npy,16022,23847,1,3135
Npy,15801,23848,1,537
Npy,15812,23848,1,537
Npy,16084,23848,1,516
Npy,16163,23850,1,517
Npy,15593,23851,1,512
Npy,16083,23851,1,516
Npy,15697,23852,1,526
Npy,15703,23852,1,526
Npy,15949,23855,1,535
Npy,15952,23855,1,535
Npy,15700,23856,1,526
Npy,16167,23857,1,3135
Npy,16302,23857,1,524
Npy,16324,23857,1,3135
Npy,15303,23858,1,3135
Npy,15694,23859,1,526
Npy,15693,23860,1,526
Npy,15923,23860,1,541
Npy,15694,23861,1,526
Npy,15782,23861,1,546
Npy,15858,23861,1,543
Npy,15692,23862,1,526
Npy,15864,23863,1,543
Npy,15326,23865,1,536
Npy,15781,23865,1,546
Npy,15865,23865,1,543
Npy,15922,23865,1,541
Npy,15341,23866,1,536
Npy,15905,23871,1,541
Npy,16118,23873,1,545
Npy,15805,23874,1,537
Npy,15920,23877,1,541
Npy,15787,23879,1,546
Npy,15309,23880,1,3135
Npy,15779,23881,1,546
Npy,15888,23881,1,543
Npy,15334,23882,1,536
Npy,15819,23882,1,537
Npy,15805,23884,1,546
Npy,15923,23884,1,541
Npy,15361,23885,1,3135
Npy,15415,23885,1,549
Npy,15844,23888,1,543
Npy,15959,23889,1,541
Npy,15551,23891,1,550
Npy,16091,23891,1,545
Npy,15358,23892,1,3135
Npy,16118,23892,1,545
Npy,15419,23893,1,549
Npy,15430,23893,1,3135
Npy,15807,23894,1,546
Npy,16116,23894,1,545
Npy,15418,23895,1,549
Npy,15382,23896,1,549
Npy,15736,23898,1,553
Npy,15516,23899,1,3135
Npy,15934,23899,1,541
Npy,15798,23901,1,546
Npy,15947,23901,1,541
Npy,15423,23902,1,3135
Npy,15906,23903,1,3135
Npy,15523,23904,1,3135
Npy,15905,23904,1,3135
Npy,15910,23905,1,3135
Npy,16109,23905,1,545
Npy,15538,23906,1,550
Npy,15922,23906,1,541
Npy,15718,23907,1,553
Npy,16034,23907,1,547
Npy,16125,23907,1,545
Npy,15709,23909,1,3135
Npy,15906,23911,1,3135
Npy,15556,23913,1,550
Npy,15546,23914,1,550
Npy,15546,23915,1,550
Npy,15706,23916,1,3135
Npy,15802,23916,1,559
Npy,15705,23917,1,3135
Npy,15810,23921,1,559
Npy,15755,23922,1,553
Npy,15750,23923,1,553
Npy,15738,23924,1,553
Npy,15551,23925,1,550
Npy,15797,23926,1,559
Npy,16030,23927,1,3135
Npy,15236,23928,1,562
Npy,15534,23928,1,3135
Npy,15808,23929,1,559
Npy,15238,23931,1,562
Npy,15261,23931,1,3135
Npy,15942,23933,1,560
Npy,15950,23933,1,560
Npy,15941,23935,1,560
Npy,15736,23936,1,553
Npy,15732,23937,1,553
Npy,15900,23938,1,3135
Npy,15918,23938,1,560
Npy,16296,23938,1,564
Npy,15916,23942,1,560
Npy,15443,23944,1,3135
Npy,15883,23944,1,3135
Npy,15790,23948,1,559
Npy,15906,23948,1,560
Npy,15800,23951,1,559
Npy,15171,23953,1,568
Npy,15230,23954,1,562
Npy,15929,23958,1,560
Npy,15526,23963,1,577
Npy,16109,23964,1,3135
Npy,16143,23968,1,579
Npy,15150,23971,1,568
Npy,15178,23973,1,568
Npy,15489,23973,1,577
Npy,15510,23973,1,577
Npy,16286,23975,1,3135
Npy,15226,23981,1,3135
Npy,15682,23981,1,3135
Npy,15169,23982,1,3135
Npy,15178,23983,1,3135
Npy,15716,23984,1,580
Npy,15513,23985,1,577
Npy,15512,23986,1,577
Npy,15505,23987,1,577
Npy,15664,23988,1,3135
Npy,15522,23990,1,577
Npy,15528,23996,1,587
Npy,15043,23997,1,3135
Npy,15733,23998,1,3135
Npy,15799,23999,1,582
Npy,14606,24039,1,3135
Npy,14797,24051,1,3135
Npy,14727,24095,1,628
Npy,14741,24098,1,628
Npy,14724,24101,1,628
Npy,14723,24120,1,628
Npy,14722,24121,1,628
Npy,14447,24132,1,629
Npy,14057,24137,1,3135
Npy,14061,24138,1,3135
Npy,14956,24147,1,658
Npy,14470,24149,1,655
Npy,14947,24153,1,658
Npy,14051,24163,1,669
Npy,14047,24164,1,669
Npy,14634,24169,1,662
Npy,14058,24170,1,669
Npy,14456,24198,1,3135
Npy,14605,24226,1,692
Npy,14608,24234,1,692
Npy,14596,24238,1,692
Npy,14142,24239,1,700
Npy,14149,24240,1,700
Npy,14148,24247,1,700
Npy,14130,24267,1,700
Npy,14155,24268,1,700
Npy,14763,24303,1,3135
Npy,14760,24304,1,3135
Npy,14765,24310,1,3135
Npy,14989,24342,1,759
Npy,15009,24357,1,740
Npy,15004,24360,1,759
Npy,14581,24361,1,751
Npy,14608,24361,1,751
Npy,15008,24362,1,759
Npy,14514,24364,1,754
Npy,14555,24365,1,3135
Npy,14611,24366,1,751
Npy,14638,24366,1,760
Npy,14981,24366,1,759
Npy,15002,24366,1,759
Npy,15009,24367,1,759
Npy,14633,24368,1,760
Npy,14641,24368,1,760
Npy,14981,24369,1,759
Npy,14984,24370,1,759
Npy,14992,24370,1,759
Npy,15002,24370,1,759
Npy,14583,24371,1,751
Npy,14564,24375,1,751
Npy,14608,24375,1,751
Npy,14997,24375,1,759
Npy,14995,24378,1,759
Npy,15005,24378,1,759
Npy,14652,24379,1,760
Npy,14982,24379,1,759
Npy,14995,24380,1,759
Npy,14989,24381,1,759
Npy,14587,24382,1,751
Npy,14605,24382,1,751
Npy,15007,24383,1,759
Npy,14995,24384,1,759
Npy,15008,24385,1,759
Npy,15005,24386,1,759
Npy,14997,24392,1,759
Npy,15007,24395,1,759
Npy,14613,24401,1,760
Npy,15006,24408,1,759
Npy,14223,24518,1,3135
Npy,14223,24522,1,3135
Npy,14808,24532,1,820
Npy,15000,24575,1,3135
Npy,14933,24677,1,3135
Npy,14951,24677,1,3135
Npy,14961,24699,1,3135
Npy,14969,24702,1,3135
Npy,15010,24706,1,881
Npy,15007,24729,1,3135
Npy,14971,24747,1,3135
Npy,14970,24754,1,908
Npy,14963,24755,1,3135
Npy,14990,24755,1,908
Npy,14989,24756,1,908
Npy,14759,24761,1,3135
Npy,13840,24774,1,3135
Npy,14933,24776,1,3135
Npy,14932,24777,1,3135
Npy,14916,24779,1,3135
Npy,14875,24781,1,917
Npy,14789,24784,1,913
Npy,14865,24785,1,917
Npy,14986,24789,1,908
Npy,14975,24790,1,908
Npy,14872,24794,1,917
Npy,14855,24796,1,924
Npy,14935,24798,1,918
Npy,14942,24812,1,918
Npy,14938,24816,1,918
Npy,14990,24820,1,935
Npy,14126,24821,1,925
Npy,14971,24828,1,935
Npy,14927,24829,1,3135
Npy,14921,24832,1,3135
Npy,14871,24834,1,3135
Npy,14872,24836,1,3135
Npy,14917,24837,1,3135
Npy,14869,24840,1,3135
Npy,14897,24845,1,3135
Npy,14884,24847,1,3135
Npy,14882,24848,1,3135
Npy,14847,24857,1,942
Npy,14842,24860,1,942
Npy,14432,24866,1,3135
Npy,14111,24876,1,952
Npy,14916,24878,1,956
Npy,14107,24879,1,969
Npy,13959,24882,1,968
Npy,14930,24885,1,956
Npy,14883,24887,1,3135
Npy,14895,24887,1,971
Npy,13947,24888,1,968
Npy,13960,24889,1,968
Npy,14884,24890,1,3135
Npy,13953,24891,1,968
Npy,13954,24892,1,968
Npy,14928,24898,1,971
Npy,13939,24899,1,968
Npy,14850,24903,1,3135
Npy,13882,24905,1,979
Npy,13942,24910,1,968
Npy,13881,24920,1,979
Npy,13897,24925,1,997
Npy,13896,24926,1,997
Npy,13717,24945,1,989
Npy,14235,24947,1,1008
Npy,14223,24954,1,1008
Npy,13887,24966,1,3135
Npy,13992,24967,1,1021
Npy,13882,24974,1,3135
Npy,13989,24974,1,1021
Npy,13980,24991,1,1021
Npy,13955,24992,1,3135
Npy,14515,24994,1,1046
Npy,14690,24996,1,3135
Npy,14954,25017,1,1050
Npy,14530,25023,1,1046
Npy,14943,25036,1,1050
Npy,13589,25052,1,1064
Npy,13588,25053,1,1064
Npy,13581,25055,1,1064
Npy,13590,25063,1,1064
Npy,13588,25065,1,1064
Npy,14541,25141,1,1107
Npy,14540,25142,1,1107
Npy,14542,25142,1,1107
Npy,14541,25143,1,1107
Npy,13655,25183,1,1120
Npy,13645,25192,1,1120
Npy,13647,25192,1,1120
Npy,13928,25193,1,1129
Npy,13911,25196,1,1129
Npy,13636,25200,1,1120
Npy,13636,25202,1,1120
Npy,13637,25203,1,1120
Npy,13914,25203,1,1129
Npy,13950,25212,1,1134
Npy,13921,25221,1,1129
Npy,13905,25222,1,1129
Npy,14967,25228,1,3135
Npy,14853,25268,1,3135
Npy,14867,25279,1,3135
Npy,14791,25325,1,1184
Npy,14668,25330,1,3135
Npy,13309,25351,1,3135
Npy,13306,25362,1,1208
Npy,13292,25372,1,1208
Npy,13284,25384,1,1208
Npy,13283,25395,1,1208
Npy,13933,25396,1,3135
Npy,14886,25401,1,3135
Npy,14982,25423,1,3135
Npy,14976,25430,1,3135
Npy,14956,25436,1,1227
Npy,15010,25443,1,1236
Npy,13702,25453,1,1248
Npy,13701,25454,1,1248
Npy,13703,25454,1,1248
Npy,13702,25455,1,1248
Npy,13698,25458,1,1248
Npy,13711,25459,1,1248
Npy,14705,25460,1,1242
Npy,14849,25460,1,1243
Npy,13701,25470,1,1248
Npy,14835,25472,1,3135
Npy,13679,25473,1,1248
Npy,13698,25475,1,1248
Npy,13682,25476,1,1248
Npy,14797,25482,1,1254
Npy,13690,25491,1,1248
Npy,14830,25494,1,3135
Npy,13703,25508,1,1274
Npy,13708,25514,1,1274
Npy,14585,25516,1,3135
Npy,14860,25525,1,3135
Npy,14797,25526,1,1268
Npy,14680,25535,1,3135
Npy,13691,25538,1,1274
Npy,14714,25541,1,3135
Npy,13686,25542,1,1274
Npy,13684,25544,1,1274
Npy,13685,25546,1,1274
Npy,14613,25595,1,3135
Npy,14798,25600,1,3135
Npy,14644,25606,1,3135
Npy,14740,25617,1,3135
Npy,14687,25624,1,1337
Npy,14644,25633,1,1332
Npy,14746,25646,1,3135
Npy,14790,25647,1,1329
Npy,14697,25654,1,1341
Npy,14610,25656,1,3135
Npy,13174,25658,1,1342
Npy,14641,25691,1,1352
Npy,14650,25710,1,1380
Npy,14592,25716,1,1386
Npy,13573,25726,1,1389
Npy,14323,25732,1,1390
Npy,14638,25734,1,1380
Npy,14857,25737,1,1384
Npy,14340,25746,1,1390
Npy,14333,25748,1,1390
Npy,14689,25748,1,3135
Npy,14340,25756,1,1390
Npy,13552,25761,1,1389
Npy,14342,25761,1,1390
Npy,14337,25767,1,1390
Npy,14592,25780,1,3135
Npy,14673,25784,1,1428
Npy,14676,25784,1,3135
Npy,14564,25808,1,3135
Npy,14604,25810,1,1426
Npy,13329,25813,1,1435
Npy,13326,25826,1,1435
Npy,14573,25828,1,3135
Npy,14585,25828,1,1450
Npy,13237,25830,1,1451
Npy,14598,25834,1,1450
Npy,14629,25853,1,3135
Npy,15699,24004,1,3135
Npy,15867,24004,1,3135
Npy,16050,24005,1,3135
Npy,16063,24006,1,3135
Npy,16271,24011,1,585
Npy,15993,24014,1,3135
Npy,15336,24016,1,591
Npy,15375,24018,1,3135
Npy,15026,24024,1,3135
Npy,15330,24024,1,3135
Npy,15370,24026,1,591
Npy,15533,24030,1,598
Npy,15326,24033,1,3135
Npy,15328,24033,1,3135
Npy,15788,24034,1,603
Npy,15326,24035,1,3135
Npy,15327,24036,1,3135
Npy,15781,24036,1,603
Npy,15784,24036,1,603
Npy,15377,24040,1,3135
Npy,15796,24040,1,603
Npy,15369,24042,1,591
Npy,15340,24044,1,3135
Npy,16029,24049,1,3135
Npy,16042,24053,1,3135
Npy,15644,24060,1,610
Npy,15913,24063,1,615
Npy,15811,24065,1,617
Npy,15926,24066,1,615
Npy,15206,24071,1,3135
Npy,15502,24072,1,3135
Npy,15894,24073,1,3135
Npy,15668,24074,1,610
Npy,15779,24074,1,617
Npy,15674,24075,1,610
Npy,15804,24075,1,617
Npy,15788,24076,1,617
Npy,15789,24078,1,617
Npy,15789,24079,1,617
Npy,15805,24083,1,617
Npy,15821,24086,1,617
Npy,16011,24089,1,618
Npy,15891,24091,1,3135
Npy,15798,24093,1,617
Npy,15661,24094,1,3135
Npy,15674,24094,1,3135
Npy,15786,24094,1,617
Npy,15810,24094,1,617
Npy,15992,24094,1,619
Npy,15938,24096,1,615
Npy,15791,24097,1,617
Npy,15898,24097,1,615
Npy,15818,24098,1,617
Npy,15796,24099,1,617
Npy,15817,24099,1,617
Npy,15916,24103,1,615
Npy,15890,24104,1,639
Npy,15873,24106,1,639
Npy,15975,24107,1,631
Npy,16076,24109,1,3135
Npy,15969,24110,1,631
Npy,15468,24116,1,3135
Npy,15473,24116,1,3135
Npy,15475,24117,1,3135
Npy,15966,24117,1,631
Npy,15320,24119,1,3135
Npy,15352,24120,1,641
Npy,15960,24123,1,640
Npy,16004,24123,1,635
Npy,15908,24125,1,639
Npy,15976,24126,1,631
Npy,16258,24127,1,624
Npy,15362,24129,1,641
Npy,15950,24129,1,640
Npy,15173,24136,1,648
Npy,15335,24137,1,641
Npy,15946,24137,1,640
Npy,15878,24138,1,639
Npy,15161,24140,1,648
Npy,15873,24141,1,639
Npy,15933,24141,1,640
Npy,15367,24142,1,641
Npy,15871,24142,1,639
Npy,15941,24142,1,640
Npy,15497,24143,1,650
Npy,15526,24144,1,646
Npy,15674,24144,1,3135
Npy,15173,24145,1,648
Npy,15322,24146,1,3135
Npy,15929,24146,1,666
Npy,15486,24148,1,650
Npy,15343,24149,1,641
Npy,15869,24149,1,639
Npy,15926,24149,1,666
Npy,15927,24149,1,666
Npy,15890,24150,1,639
Npy,15360,24151,1,641
Npy,15128,24152,1,659
Npy,15937,24153,1,666
Npy,15514,24154,1,650
Npy,16076,24155,1,3135
Npy,15952,24156,1,640
Npy,15194,24158,1,648
Npy,15939,24158,1,666
Npy,15924,24159,1,666
Npy,15672,24160,1,653
Npy,15670,24161,1,653
Npy,15776,24161,1,668
Npy,16084,24162,1,3135
Npy,15390,24165,1,3135
Npy,15934,24165,1,666
Npy,15104,24166,1,659
Npy,15942,24166,1,666
Npy,15629,24169,1,3135
Npy,15142,24171,1,659
Npy,15768,24171,1,668
Npy,15910,24172,1,666
Npy,15953,24172,1,640
Npy,15195,24175,1,3135
Npy,15932,24175,1,666
Npy,15954,24175,1,640
Npy,15765,24178,1,668
Npy,15777,24178,1,668
Npy,15398,24179,1,681
Npy,15905,24179,1,666
Npy,15899,24182,1,666
Npy,15433,24184,1,672
Npy,15385,24189,1,681
Npy,15394,24189,1,681
Npy,15773,24190,1,668
Npy,15425,24191,1,672
Npy,15452,24208,1,3135
Npy,15863,24208,1,3135
Npy,15450,24209,1,3135
Npy,15455,24217,1,3135
Npy,15499,24217,1,3135
Npy,16057,24217,1,3135
Npy,15237,24218,1,695
Npy,15232,24219,1,695
Npy,15492,24219,1,680
Npy,15234,24220,1,695
Npy,15446,24221,1,3135
Npy,15479,24226,1,3135
Npy,15828,24228,1,3135
Npy,15833,24228,1,3135
Npy,15221,24229,1,695
Npy,15827,24229,1,3135
Npy,15859,24229,1,3135
Npy,15410,24231,1,3135
Npy,15856,24231,1,3135
Npy,15262,24232,1,3135
Npy,15227,24235,1,695
Npy,15250,24235,1,695
Npy,15843,24237,1,3135
Npy,15829,24238,1,3135
Npy,15641,24244,1,697
Npy,15369,24246,1,3135
Npy,15269,24247,1,3135
Npy,15686,24254,1,3135
Npy,15698,24254,1,707
Npy,15685,24256,1,3135
Npy,15762,24256,1,3135
Npy,15398,24261,1,3135
Npy,15703,24261,1,707
Npy,15839,24263,1,3135
Npy,15847,24264,1,3135
Npy,16171,24264,1,699
Npy,15750,24267,1,713
Npy,15529,24269,1,3135
Npy,15904,24270,1,3135
Npy,16108,24270,1,3135
Npy,15643,24273,1,697
Npy,15662,24275,1,697
Npy,15833,24275,1,3135
Npy,15765,24276,1,713
Npy,15400,24280,1,3135
Npy,15647,24280,1,697
Npy,15555,24282,1,3135
Npy,15872,24283,1,718
Npy,15772,24284,1,713
Npy,15681,24286,1,707
Npy,15687,24289,1,707
Npy,15401,24291,1,3135
Npy,15698,24298,1,707
Npy,15170,24300,1,726
Npy,15172,24301,1,726
Npy,15464,24308,1,722
Npy,15437,24309,1,722
Npy,15856,24312,1,728
Npy,15921,24313,1,725
Npy,15412,24314,1,722
Npy,15895,24315,1,728
Npy,15904,24317,1,3135
Npy,16187,24317,1,3135
Npy,15453,24318,1,722
Npy,15176,24319,1,726
Npy,16005,24320,1,3135
Npy,16124,24320,1,730
Npy,15946,24321,1,725
Npy,15167,24322,1,726
Npy,15905,24322,1,3135
Npy,15160,24323,1,726
Npy,15439,24323,1,722
Npy,15421,24324,1,722
Npy,15171,24325,1,726
Npy,15379,24325,1,738
Npy,15455,24326,1,722
Npy,15857,24326,1,728
Npy,15200,24327,1,726
Npy,15598,24332,1,731
Npy,15932,24332,1,725
Npy,15937,24333,1,725
Npy,15999,24333,1,743
Npy,15159,24334,1,739
Npy,15411,24334,1,3135
Npy,15618,24337,1,731
Npy,15381,24340,1,738
Npy,15346,24342,1,3135
Npy,15950,24342,1,3135
Npy,15199,24343,1,739
Npy,15632,24343,1,3135
Npy,15922,24343,1,3135
Npy,16016,24346,1,743
Npy,15184,24347,1,739
Npy,15234,24347,1,3135
Npy,15289,24348,1,3135
Npy,15613,24349,1,3135
Npy,15647,24352,1,748
Npy,15935,24352,1,3135
Npy,15207,24353,1,739
Npy,15254,24353,1,3135
Npy,15644,24354,1,748
Npy,16002,24355,1,743
Npy,15298,24356,1,752
Npy,15306,24356,1,3135
Npy,15368,24358,1,738
Npy,15382,24358,1,738
Npy,15974,24358,1,755
Npy,15012,24359,1,740
Npy,15023,24359,1,740
Npy,15623,24359,1,3135
Npy,15663,24359,1,748
Npy,15705,24359,1,3135
Npy,15173,24360,1,739
Npy,15178,24360,1,739
Npy,15015,24361,1,740
Npy,15193,24361,1,739
Npy,15757,24362,1,750
Npy,15967,24362,1,755
Npy,15973,24362,1,755
Npy,15415,24363,1,3135
Npy,15992,24363,1,743
Npy,15204,24364,1,3135
Npy,15071,24366,1,3135
Npy,15978,24366,1,755
Npy,15031,24367,1,740
Npy,15396,24367,1,3135
Npy,15479,24367,1,753
Npy,15014,24368,1,759
Npy,15074,24368,1,3135
Npy,15018,24369,1,740
Npy,15071,24369,1,3135
Npy,16162,24371,1,758
Npy,15026,24373,1,740
Npy,15307,24373,1,752
Npy,15020,24374,1,759
Npy,15301,24374,1,752
Npy,15392,24374,1,3135
Npy,15019,24375,1,759
Npy,15027,24376,1,759
Npy,15040,24376,1,3135
Npy,15630,24376,1,748
